32,1,TEST_MEM_PLAY_TRIGGER1,RW,
a,[0],test_dac1_trigger,Write "1" to generate a pulse to TEST_DAC_MEM_PLAY1; this bit is a self-clear bit,1'b0

33,1,TEST_MEM_PLAY_TRIGGER2,RW,
a,[0],test_dac2_trigger,Write "1" to generate a pulse to TEST_DAC_MEM_PLAY2; this bit is a self-clear bit,1'b0

34,32,LMFC_IRQ_CONTROL,RW,
,[0],enable_lmfc_count,Enables count of received LMFC pulses,1'b0
,[31:1],lmfc_irq_compare,LMFC counter compare value for IRQ generation.,31'h0

35,31,LMFC_COUNTER,RO,
,[30:0],lmfc_counter,Count of LMFC pulses since last LMFC IRQ ACK,

36,1,LMFC_IRQ_ACK,RW,
b,[0],lmfc_irq_ack,Writing 1 acknowledged the LMFC IRQ and resets LMFC counter to zero.  Self clearing,1'b0

37,32,OOB_TO_GC,RW,
b,[31:0],oob_to_gc,OOB to Gottardo Core 32-bit Comms register.  Writing non-zero will generate GC interrupt.,32'h0

38,1,OOB_IRQ_ACK,RW,
b,[0],oob_irq_ack,Acknowledge bit for OOB to GC comms IRQ,1'b0

39,32,GC_TO_OOB,RW,
,[31:0],gc_to_oob,Gottardo Core to OOB 32-bit Comms register.,32'h0

# =========================
# Added in F1000 REV B
# =========================
40,32,HOST_TO_RISCV1,RW,
,[31:0],host_to_riscv1,SPI port to RISC-V communication register,32'h0

41,32,HOST_TO_RISCV2,RW,
,[31:0],host_to_riscv2,SPI port to RISC-V communication register,32'h0

42,32,HOST_TO_RISCV3,RW,
,[31:0],host_to_riscv3,SPI port to RISC-V communication register,32'h0

43,32,HOST_TO_RISCV4,RW,
,[31:0],host_to_riscv4,SPI port to RISC-V communication register,32'h0

44,32,RISCV_TO_HOST1,RW,
,[31:0],riscv_to_host1,RISC_V to SPI port communication register,32'h0

45,32,RISCV_TO_HOST2,RW,
,[31:0],riscv_to_host2,RISC_V to SPI port communication register,32'h0

46,32,RISCV_TO_HOST3,RW,
,[31:0],riscv_to_host3,RISC_V to SPI port communication register,32'h0

47,32,RISCV_TO_HOST4,RW,
,[31:0],riscv_to_host4,RISC_V to SPI port communication register,32'h0

48,1,RISCV_SW_RST_N,RW,
,[0],riscv_sw_rst_n,Active LOW Software reset for the Gottardo Core,1'b1

49,2,TEST_MODE_2,RW,
,[0],test_mode_sel_dac1,Test bus enable for DAC_DSP1,1'b0
,[1],test_mode_sel_dac2,Test bus enable for DAC_DSP2,1'b0

50,2,TEST_MODE_3,RW,
,[0],test_mode_sel_adc1_sat,Test bus enable to generate saturation bits,1'b0
,[1],test_mode_sel_adc2_sat,Test bus enable to generate saturation bits,1'b0
