,[7:6],clkrx_stg1_ctrl,"Bias current control, output load resistance control.",2'b01
,[9:8],clkrx_stg1_rl_ctrl,Output load resistance control.,2'b01
,[10],sysrefrx_pd,SYSREF receiver power down.,1'b0
,[13:11],sysrefrx_term_ctrl,Enable 100 diff load +-50ohms and open.,3'b011
,[15:14],sysrefrx_stg1_ctrl,"Bias current control, output load resistance control.",2'b01
,[17:16],sysrefrx_stg1_rl_ctrl,Output load resistance control.,2'b01

24,32,DAC0_GP,RW,
,[31:0],dac0_gp,General purpose.,32'h0

25,32,DAC1_GP,RW,
,[31:0],dac1_gp,General purpose.,32'h0

26,28,SYSREF_STATUS,RO,
,[7:0],dac_channel_id,,
,[17:8],dac_sysref_cnt,,
,[27:18],sysref_cnt_value,,
