20,2,DLL_DUTY_CYL_REGS,RW,
,[1:0],dll_duty_cycle,DLL duty cycle control,2'b00

21,1,DLL_RSTN_REGS,RW,
,[0],dll_rst_n,DLL rst_n,1'b1

22,8,DLL_GP,RW,
,[7:0],dll_gp,General purpose bits for DLL,8'd3

23,4,DLL_LOCK_DETECT,RO,
,[3:0],dll_lock_detect,4_bit encoding of detected DLL LOCK from SERDES.,
