,[8:3],fca1_6,FCA1 - Column Redundancy Address Lower Half Binary Encoded,6'b000000
,[14:9],fca2_6,FCA2 - Column Redundancy Address Upper Half Binary Encoded,6'b000000

17,15,SRAM_5_CONTROL,RW,
,[0],rdt_5,RDT - Advanced Test Feature used to test for weak bits in the memory,1'b0
,[1],cre1_5,CRE1 - Column Redundancy Enable Lower Half active-HIGH,1'b0
,[2],cre2_5,CRE2 - Column Redundancy Enable Upper Half active-HIGH,1'b0
,[8:3],fca1_5,FCA1 - Column Redundancy Address Lower Half Binary Encoded,6'b000000
,[14:9],fca2_5,FCA2 - Column Redundancy Address Upper Half Binary Encoded,6'b000000

18,15,SRAM_4_CONTROL,RW,
,[0],rdt_4,RDT - Advanced Test Feature used to test for weak bits in the memory,1'b0
,[1],cre1_4,CRE1 - Column Redundancy Enable Lower Half active-HIGH,1'b0
,[2],cre2_4,CRE2 - Column Redundancy Enable Upper Half active-HIGH,1'b0
,[8:3],fca1_4,FCA1 - Column Redundancy Address Lower Half Binary Encoded,6'b000000
,[14:9],fca2_4,FCA2 - Column Redundancy Address Upper Half Binary Encoded,6'b000000

19,15,SRAM_3_CONTROL,RW,
,[0],rdt_3,RDT - Advanced Test Feature used to test for weak bits in the memory,1'b0
,[1],cre1_3,CRE1 - Column Redundancy Enable Lower Half active-HIGH,1'b0
,[2],cre2_3,CRE2 - Column Redundancy Enable Upper Half active-HIGH,1'b0
,[8:3],fca1_3,FCA1 - Column Redundancy Address Lower Half Binary Encoded,6'b000000
,[14:9],fca2_3,FCA2 - Column Redundancy Address Upper Half Binary Encoded,6'b000000

20,15,SRAM_2_CONTROL,RW,
,[0],rdt_2,RDT - Advanced Test Feature used to test for weak bits in the memory,1'b0
,[1],cre1_2,CRE1 - Column Redundancy Enable Lower Half active-HIGH,1'b0
,[2],cre2_2,CRE2 - Column Redundancy Enable Upper Half active-HIGH,1'b0
,[8:3],fca1_2,FCA1 - Column Redundancy Address Lower Half Binary Encoded,6'b000000
,[14:9],fca2_2,FCA2 - Column Redundancy Address Upper Half Binary Encoded,6'b000000

21,15,SRAM_1_CONTROL,RW,
,[0],rdt_1,RDT - Advanced Test Feature used to test for weak bits in the memory,1'b0
,[1],cre1_1,CRE1 - Column Redundancy Enable Lower Half active-HIGH,1'b0
,[2],cre2_1,CRE2 - Column Redundancy Enable Upper Half active-HIGH,1'b0
,[8:3],fca1_1,FCA1 - Column Redundancy Address Lower Half Binary Encoded,6'b000000
,[14:9],fca2_1,FCA2 - Column Redundancy Address Upper Half Binary Encoded,6'b000000

22,15,SRAM_0_CONTROL,RW,
,[0],rdt_0,RDT - Advanced Test Feature used to test for weak bits in the memory,1'b0
,[1],cre1_0,CRE1 - Column Redundancy Enable Lower Half active-HIGH,1'b0
,[2],cre2_0,CRE2 - Column Redundancy Enable Upper Half active-HIGH,1'b0
,[8:3],fca1_0,FCA1 - Column Redundancy Address Lower Half Binary Encoded,6'b000000
,[14:9],fca2_0,FCA2 - Column Redundancy Address Upper Half Binary Encoded,6'b000000

23,1,INITIATE_CAPTURE_CONTROL,RW,
a,[0],initiate_capture,RISC-V initiates capture,1'b0

24,1,INITIATE_PLAYBACK_CONTROL,RW,
a,[0],initiate_playback,RISC-V initiates playback,1'b0
